index,profile1,KBH,Kalundborg,Vordingborg,Ronne,Helsingor,Hillerod,Naestved,Slagelse,Nykobing_F,DTU,Odense,Arhus,Alborg,TVIS,Esbjerg,Herning,Randers,Thisted,Svendborg,Frederikshavn,Hjorring,Holstebro_Struer,Horsens,Silkeborg,Sonderborg,Viborg,Bronderslev,Grena,NG_DK_West,BIO_DK_West,OVR_DK_West,NG_DK_East,BIO_DK_East,OVR_DK_East
t0266,148.4017573921222,1431.7626999877027,97.68363903306258,15.816365914040148,23.374278779424742,84.5858469306541,49.410725938214334,33.10130001873349,27.45443090244479,34.92020414361492,16.26672758150229,388.02023608549007,461.8844735750766,277.4042683023781,257.9373248428358,172.31157808827288,117.2755774189103,82.66808156963472,30.443931314344432,26.511636817799364,32.762072313316395,50.15282396574352,78.748516029823,45.01683069366106,58.39549162784166,48.76530408953962,46.88954405237393,18.63787103418196,35.69885439479776,335.8760720452863,475.85233214139936,199.4226427032939,72.45187258610606,186.57511532881819,25.44479795546759
t0267,141.5037400098643,1365.2114396432078,93.14310358487494,15.081188858751503,22.287794467165696,80.65412366353036,47.11401427939487,31.562683853284504,26.17829276962834,33.297041592121865,15.510616794261617,369.9842614432679,440.4151380139261,264.50995021417526,245.94787012500748,164.3021833094999,111.82436858037589,78.8254999611266,29.02883508448158,25.27932168343023,31.239224145832072,47.82161807192852,75.08812384885027,42.92435627775149,55.68114967277981,46.498592959078344,44.71002208711321,17.771544646803928,34.03949858615098,320.2638648587434,453.7337419293836,190.15307015943023,69.08416127824371,177.9027221493067,24.262071674665656
t0268,132.739939403831,1280.6593222131337,87.37443918358035,14.147160316107925,20.90743669962629,75.65894362240736,44.19608555987383,29.60790111848068,24.55698341043124,31.234844273070006,14.549992341140983,347.06989681634525,413.13875328258524,248.12796298311525,230.7154946902389,154.1263987432403,104.89871086231365,73.94357271113276,27.230982091422277,23.713688614834922,29.3044743541858,44.85986507931472,70.437664820371,40.26590711213704,52.23262956148861,43.61877934336714,41.940980656579356,16.670893358470835,31.93131841849192,300.4288509379526,425.6324914449703,178.37625357927385,64.80554776290221,166.88461065572793,22.75944030653902
t0269,126.8922938211098,1224.2419254435958,83.52529810645358,13.523929810639205,19.986393037773723,72.32590995180323,42.24909774551669,28.30357242158109,23.47516480926333,29.858843199386147,13.909015715534323,331.7802879907816,394.93858672733273,237.19708269791647,220.55169282736287,147.3366069229374,100.27756604363934,70.68610696060674,26.031364758046657,22.66902001620994,28.013512637758534,42.88363552059494,67.33464623083448,38.49205701912009,49.931604663474104,41.69722383041073,40.09333787948492,15.936483833006909,30.524635291024943,287.19393874046654,406.8819332509611,170.51817321559477,61.95064307623769,159.53277622889266,21.75680958987999
t0270,125.011711355587,1206.0982870143557,82.28742773374202,13.323501049356791,19.690188601995516,71.25401792461604,41.62295324129338,27.884104852630696,23.1272557126101,29.41632604353173,13.702879863784407,326.8632030109704,389.08547651242213,233.6817496452748,217.28304952537292,145.15303350673355,98.79142195475693,69.63851731348767,25.645571999137076,22.333058231066627,27.598343843201633,42.248086973166245,66.33672625310592,37.921593003439895,49.19160306544227,41.079258265795765,39.49914239345536,15.700300285874478,30.072250893468798,282.9376370444694,400.8518190007726,167.9910419222295,61.03251566606353,157.1684518667278,21.434367041255808
t0271,127.0437394409902,1225.7030549708447,83.62498533068532,13.540070585399558,20.010246745446832,72.41223073564457,42.29952193287102,28.337352661035652,23.503182356895856,29.894479650435077,13.925616089312221,332.17626689435235,395.40994489480295,237.48017679402957,220.81492069432065,147.51245277688636,100.39724705571865,70.77047064387874,26.062433123614014,22.6960754321462,28.04694669162183,42.93481702711966,67.41500995451523,38.537997188220906,49.99119790268644,41.74698935769476,40.14118917309297,15.955503984665654,30.5610663631891,287.53670395314174,407.36754577118387,170.72168620811672,62.02458100627383,159.7231781789219,21.782776285064838
t0272,133.9120784369321,1291.967981734998,88.14598534461044,14.272084576948522,21.092056511476343,76.32703795348297,44.58635210080845,29.869349004814183,24.773829967088265,31.51065862351895,14.678473746443487,350.13464262759027,416.7869096775946,250.31901770200858,232.75279136283217,155.4873875218222,105.8250023317533,74.59651973077835,27.47144097035794,23.923088590223575,29.563242878484672,45.25599302027411,71.0596534750838,40.62146883411261,52.69386153270619,44.003948073096936,42.31133385046289,16.818103044642847,32.21328287368749,303.0817403730062,429.39097181809245,179.95137686422976,65.37780289903951,168.35825880602843,22.96041394322021
t0273,145.5807998529847,1404.5464334571518,95.82677828678054,15.515713836524137,22.929958920256958,82.97796110236926,48.47148126686342,32.47207996444285,26.932551746847324,34.256408681362664,15.957514613849318,380.644389400393,453.10454730709205,272.1311120014808,253.03421416593366,169.03612061505433,115.04629502973734,81.09665039491016,29.865224976418393,26.007679162106427,32.139300612265615,49.19947281032985,77.25159157357656,44.16110923749386,57.28545623975707,47.838328192237874,45.998224332677104,18.283585183857262,35.02025763008774,329.4914297452058,466.80689192923586,195.63183309770332,71.07464053853427,183.02852337834972,24.961119757273174
t0274,159.8760877966205,1542.4656900950663,105.23647647296885,17.03927736391342,25.18156329138168,91.12597133539492,53.231132144342475,35.66067168594218,29.577190206498983,37.62021233204651,17.52446071182458,418.02171632882784,497.5970901346264,298.85299159282454,277.88087632705975,185.63460076839587,126.3432511940076,89.05992556464633,32.7978369071847,28.5614998770871,35.29521510801901,54.030608723918704,84.83730168619883,48.497503687159245,62.91059425766092,52.53580668487421,50.51501406316087,20.078939482701458,38.459067330185356,361.8457983702205,512.6449347270567,214.8418758224111,78.05380573761822,201.000985723894,27.412173705912963
t0275,171.8489599724586,1657.9785525727689,113.11747292723086,18.315322410163915,27.067371498416517,97.95025395160259,57.217529045360656,38.33124406286607,31.792180093625483,40.43753166783402,18.836840386263972,449.3267141262239,534.8613642193767,321.2336284786824,298.6909440377865,199.53648801772673,135.80490126108933,95.72948521844283,35.254016029063415,30.700426291233494,37.93841900880869,58.07687718563594,91.19063558891486,52.12940649699187,67.62187105917464,56.470131740993295,54.29800509499216,21.582620109153808,41.33920721534455,388.94386882564675,551.0361185474032,230.93105058700263,83.89913415297838,216.05363770241277,29.465028866218574
t0276,179.9816102623143,1736.441405989609,118.47069036384976,19.18208419988724,28.348318829709694,102.58569172974572,59.925314732572005,40.14524749464917,33.29672619442822,42.35121391352329,19.728282705448603,470.59083485447377,560.173361623658,336.43581976443267,312.8263161284612,208.9794341803001,142.2317878118245,100.25982643106511,36.92239146597784,32.15330578969603,39.73383222747526,60.82533101482043,95.50617842998395,54.59639979695546,70.82203607244045,59.14254729326187,56.86762603971679,22.604004828122637,43.295560722495,407.35040714888964,577.1135766242149,241.85972583644295,87.8696110054261,226.27824819505994,30.85944391294253
t0277,183.368783632371,1769.120456257354,120.70025574526744,19.5430824412595,28.88182150526596,104.51630854481594,61.0530823414883,40.900763088992555,33.92335568236014,43.14824480878191,20.099560158292004,479.4471437945299,570.7155736326596,342.76739134987645,318.71356741985124,212.91233362104504,144.9085264150052,102.14667150195243,37.61725435196989,32.75841661724901,40.481605170583464,61.970036527444805,97.30356197257169,55.62387961127479,72.15487510109534,60.25558356922968,57.937849315635574,23.029402084536013,44.11036380213837,415.01655953726714,587.9745958994105,246.41141765344824,89.5232777661637,230.53670357498643,31.44020483893011
t0278,183.1331024336397,1766.84663177332,120.54512148305707,19.517964005038127,28.844700125175706,104.3819752717426,60.97461171335057,40.848193940182774,33.87975449259473,43.09278700479673,20.073726489451317,478.83091743724356,569.9820413058158,342.3268374667177,318.30392956255906,212.63868053234324,144.72227761880694,102.01538388849333,37.568905448612234,32.7163127065181,40.42957475927693,61.89038735158785,97.1784991365085,55.55238705749773,72.06213550212289,60.178137954526136,57.86338265065514,22.999802732989732,44.05366940077176,414.48314486161996,587.2188808052703,246.09470868508822,89.40821481487869,230.2403981429831,31.399795206396078
t0279,180.9010564430683,1745.3121145943014,119.07590455005233,19.28007695609596,28.49313781116444,103.10975650682741,60.23144657393648,40.35033174981604,33.46682439327453,42.56756747223594,19.82906574744897,472.99487460705836,563.0350387536402,338.1545210756412,314.42440696221064,210.04701737578975,142.95838690100254,100.77200939442871,37.111011579822915,32.31756276108252,39.93681474460591,61.1360606399925,95.99407711512116,54.87530857659727,71.18383442775645,59.444680323128644,57.15813750638586,22.71947865835825,43.516738530004794,409.431379618998,580.0617937954863,243.09527985151388,88.31849785628565,227.43420335507565,31.01709111814641
t0280,177.8176999112647,1715.5642534464373,117.04632288096806,18.951458912701817,28.007488338966457,101.35230883090374,59.20483551999731,39.662583090921984,32.896401236988524,41.842027280325475,19.491090499575268,464.9329436001033,553.4384239051155,332.3908678841208,309.0652201889122,206.46688436968245,140.52174178297895,99.05440730023047,36.47847530719756,31.766728121469914,39.25611424996306,60.09403094923507,94.35791218326783,53.93998987552799,69.97054609679125,58.43147925642852,56.18390927305595,22.33223795176532,42.77502025246943,402.45285255290037,570.1749675053817,238.95185784105874,86.81315884611814,223.55771556523723,30.48842228460213
t0281,174.100542879321,1679.7015596221895,114.59954979607687,18.555291665020086,27.422011008654444,99.23360834348024,57.967199048554654,38.83346400033064,32.20872453638598,40.96734840407493,19.083642623762557,455.2138393627421,541.8691733176131,325.44246481442696,302.6044237826616,202.1508357902595,137.58423117031083,96.98374286792252,35.71591780549554,31.10266646238035,38.43549211165032,58.83780645734106,92.38542475953786,52.81241139054677,68.50785983112468,57.210009267145715,55.009423192420314,21.865397837519833,41.880837798178625,394.0398517569203,558.2558509553502,233.95673317622985,84.99838931512586,218.88439488415048,29.851082732101837
t0282,170.2202484717221,1642.2649355861865,112.04539353192723,18.14173755836201,26.810838440193507,97.02192301997168,56.67524559124584,37.967956801466684,31.49086730499835,40.05428190653577,18.65831280844469,445.0681862480057,529.7921752330521,318.1891124966806,295.86007805059546,197.64536587824375,134.5178000497944,94.82220179025188,34.919893428828374,30.409460681746776,37.57885477653571,57.52644919460087,90.32636945098221,51.63534610871937,66.98097966761166,55.934931801293914,53.78339164967695,21.37806919657663,40.94741175592628,385.2576239254809,545.8136321049878,228.7423841090182,83.10397377075267,214.00597302897935,29.18577182915746
t0283,166.9920548640914,1611.1197033667888,109.92047463178638,17.797683065767682,26.302376150630874,95.18192128983002,55.60041068076247,37.247901951695646,30.893649186440435,39.29466031057507,18.304461567607138,436.62755543759835,519.7447705980846,312.1547184207601,290.2491497310147,193.89706030100228,131.9666963701083,93.02391734155063,34.25764450275648,29.83275122757969,36.866179170308705,56.43547137482314,88.61334758031686,50.65609190287406,65.71069853280444,54.874136796555135,52.76340018168759,20.972638309572957,40.17085212764291,377.9512886920798,535.4623836845525,224.4043296836211,81.52792321681389,209.94739174778877,28.632269393938618
t0284,164.1443636477377,1583.645513462928,108.04601676993707,17.494181765786184,25.85384555679908,93.55879783384695,54.65226496658387,36.612718898814634,30.36682428150146,38.62457418517768,17.992318247563666,429.1818092585387,510.88163864140256,306.83158942211634,285.2995732082524,190.59056194127285,129.71628749640337,91.43759401293514,33.67345387510738,29.32401766118586,36.23750558048282,55.47308549211955,87.10223705615726,49.792260937478595,64.59014355080468,53.938376125260206,51.86363359480037,20.6149949597349,39.48582443066395,371.5061403531726,526.3312215586219,220.57759529753386,80.13763940348498,206.36718942101862,28.144007469598858
t0285,161.8217869718538,1561.2375668804268,106.51720912223401,17.246646135381685,25.488024048599193,92.2349785028405,53.878957415384484,36.09466366337828,29.93714594086566,38.07805200723096,17.737734186446882,423.109059407458,503.65286908954465,302.4900459345461,281.26269908325867,187.89378220439212,127.88085424041934,90.14378886218904,33.1969880566732,28.909094614487532,35.724759462473784,54.68816366087222,85.86977546132547,49.08772048709131,63.676219017733104,53.17516981381822,51.129784055059986,20.323301078794238,38.92711590840535,366.24947800207514,518.8838466270954,217.45651110873987,79.00372406211899,203.44717675554824,27.7457810921457
t0286,159.3723656100815,1537.6058376882168,104.90490751376302,16.98559164912589,25.102223645932376,90.8388603973918,53.06341661761652,35.54831547456212,29.484001242922073,37.50168218863903,17.469246328051902,416.704653746975,496.0293091255181,297.9113943567803,277.00535601285924,185.04972113889613,125.9451810409097,88.77932412476439,32.694500640027265,28.471511052822013,35.18401034204304,53.86037428334953,84.57000448313113,48.34470242128103,62.7123816135271,52.37028192266861,50.35585621981087,20.01567669313109,38.33789420320431,360.7057294627497,511.0297424178268,214.16497272238604,77.8078813205543,200.3676911679618,27.32580606790511
t0287,156.9630008871495,1514.3605702359907,103.31897269715566,16.728806320246118,24.722732434340337,89.46557372454231,52.26121277514157,35.01090199678508,29.038267051717433,36.93473804013479,17.205149188764942,410.4049826040121,488.5304211321548,293.4076198073153,272.8176354485961,182.25217045692108,124.04116289408954,87.4371731762412,32.20023065680643,28.04108351868432,34.652104368225764,53.046122168401894,83.29148932374413,47.61383530947911,61.764306334778006,51.578556774387955,49.59458482182032,19.71308304619967,37.75830834155819,355.25264067536693,503.3040803870397,210.92726254477938,76.63159480625056,197.33856598137498,26.91269910978434
t0288,155.4593969709902,1499.8539765099883,102.32924383695958,16.56855518747199,24.485904665399055,88.60855145653424,51.760584195490296,34.67552022494649,28.760099255417256,36.580927164669994,17.04033499973876,406.4735686047453,483.8506160174108,290.5969647887455,270.20421914832576,180.5063126708268,122.8529288692661,86.59958167211205,31.891773296516693,27.77246809496191,34.32015964535005,52.537974664985995,82.49361078662339,47.1577255968076,61.17264427200563,51.08446759720937,49.1195008113407,19.524244474687208,37.39660819586121,351.84955040105797,498.48275318246493,208.90671594338568,75.89751374637677,195.44819029448186,26.65489287807894
t0289,155.0060232867374,1495.4798805310977,102.03081616266577,16.52023551651963,24.414495249006638,88.35013809450601,51.609632325014644,34.57439434472259,28.676224800653106,36.47424445493888,16.990639454726608,405.2881502708242,482.4395392945753,289.7494829438008,269.4162096440898,179.9798934668353,122.49464698944443,86.3470271648746,31.79876579077231,27.691473916248114,34.220070120202465,52.38475565345534,82.25303071891202,47.02019726329169,60.99424355999037,50.93548751794814,48.9762512588183,19.467304985520183,37.28754667647631,350.82343470733895,497.02900405728985,208.2974712832505,75.67617019234739,194.87819537721808,26.577157937490213
t0290,156.5452469939182,1510.3301298111999,103.04399131399565,16.684282936200855,24.6569333755342,89.22746288617685,52.12212060069022,34.91772118008286,28.960982283683045,36.836436972210905,17.159358027684892,409.31269793619026,487.23020716939675,292.6267212848262,272.09153675841657,181.76710994375614,123.7110298154209,87.20446088543979,32.114530385762954,27.966452734715197,34.55987848424887,52.904940973270406,83.06981068775116,47.48711203737176,61.59992186653867,51.441281475253966,49.46258982442981,19.660617069226777,37.65781535771893,354.30714286451956,501.964546625118,210.36588384649588,76.4276413465569,196.81335332770846,26.841071498392292
t0291,159.6460985586719,1540.2467809791633,105.08508887422298,17.014765565619314,25.145338433546108,90.99488235896578,53.15455666838641,35.60937214003248,29.53464203353576,37.56609389516858,17.499250954567447,417.42037251744597,496.88127342217916,298.42307757164497,277.48113167563787,185.36755670348273,126.16150051157268,88.93180869179398,32.75065568314673,28.52041282221898,35.24444128850791,53.952883163470155,84.71525925550559,48.427737757374864,62.82009442224701,52.460231467147835,50.44234585023756,20.050054988127652,38.40374216111607,361.3252662470681,511.90747098559916,214.5328157248016,77.9415216834611,200.71183639474376,27.372740010555354
t0292,164.5764112903418,1587.8138583004065,108.33040683853788,17.540228549381,25.92189597764105,93.8050558054928,54.79611627964182,36.70908796405715,30.446753403358805,38.726238694713366,18.039676186094688,430.31146723044844,512.2263403583523,307.63920694817887,286.0505158864007,191.09221914813276,130.05771631536942,91.67826872183626,33.762086442450965,29.401201991007785,36.33288703929124,55.61909730319996,87.33150058582935,49.92332013731889,64.76015255164053,54.08034839730742,52.000144895789084,20.669256097776554,39.589755854091685,372.48398905041455,527.7165884298923,221.15818197100688,80.34857127722533,206.91037260269357,28.218085871137934
t0293,171.6620934403367,1656.1756862504972,112.99447032138622,18.295406544603654,27.03793875790779,97.84374400077525,57.15531137915538,38.289563120187715,31.757609651979262,40.393560372857614,18.816357428207787,448.83812155707506,534.2797622805946,320.8843228200135,298.3661510282884,199.31951439418177,135.6572286132718,95.62539010534203,35.215681227853224,30.667043009794803,37.89716521946076,58.0137250743989,91.09147596736565,52.07272159523147,67.54833983418236,56.40872678580126,54.23896208469483,21.559151422613322,41.29425544901301,388.5209358502643,550.4369283715455,230.67993888641755,83.80790322408762,215.81870352511984,29.43298894136838
t0294,180.1064309092204,1737.6456609092882,118.55285202574997,19.195387337665302,28.367978924370853,102.65683684499585,59.9668740704403,40.173088982205506,33.319818103081474,42.380585280465944,19.741964642208984,470.91719848878625,560.5618524326665,336.66914436134107,313.0432670885704,209.12436536591645,142.33042824369645,100.32935851479066,36.94799784199251,32.17560471469725,39.76138839077141,60.86751453098345,95.57241376901545,54.63426343164274,70.8711524924174,59.18356376712306,56.907064812711134,22.619681132502862,43.325587011790155,407.63291235185835,577.5138157923585,242.027460125493,87.93055024067962,226.43517643500246,30.88084552028876
t0295,189.7462874723035,1830.6498631694071,124.89816952997985,20.22278419225725,29.886321420166208,108.15135015809555,63.17648775084729,42.323277698563054,35.10319843880985,44.648926067081845,20.798616014753673,496.1221521575918,590.5648668997662,354.6887244755851,329.7983167419265,220.3173520671482,149.9483956083542,105.6992979459718,38.92556964601896,33.89774318978856,41.889541610515494,64.12533329107981,100.68774671670627,57.55845919884546,74.66439708139957,62.35125224291497,59.95290798139349,23.830356845297977,45.644507231332696,429.4506941247055,608.4241520825889,254.98152283252114,92.6368668755385,238.55469160528554,32.53368445479829
t0296,197.8101191025406,1908.4487622528447,130.20608792686326,21.082211425292236,31.156429347914447,112.74756276323018,65.86136009801736,44.12193099474835,36.59501303852729,46.54641469293128,21.68251493008506,517.2063354442538,615.6626736439863,369.76227449554085,343.81407501351157,229.68039181857665,156.32089770848853,110.19130331495691,40.57982725452359,35.33832839105301,43.6697620043628,66.8505296455412,104.96677134252401,60.004576749066885,77.83748223030113,65.00105375797597,62.50078473906456,24.84309858506456,47.58430603352181,447.70147592941174,634.2809421548579,265.81771939970315,96.57374546846522,248.69278122661186,33.91629993175749
t0297,204.0446299926554,1968.5985900041928,134.3098783538761,21.746673270394066,32.138406907747836,116.30110143491399,67.93715565707068,45.512550749327524,37.74840199733137,48.01344848582055,22.365896933341514,533.5074657675818,635.066916768075,381.41631392261917,354.6502880675835,236.91937893680623,161.247765674282,113.66427468583467,41.85880820901236,36.45210959796015,45.046130453156806,68.95750150813342,108.27507772242119,61.89578023701819,80.29073706289324,67.04973447947619,64.47066284673824,25.62609477037342,49.08405172656577,461.8119761397447,654.271989423814,274.19567030485297,99.61752336291262,256.53099425577705,34.98526213771688
t0298,207.7975754681752,2004.80656652255,136.7802087433793,22.14665477963874,32.729521159562196,118.4402005743711,69.18670797781573,46.349652521720174,38.44269958550651,48.89654868926844,22.777267679559866,543.3201446402411,646.7475550285519,388.43161557342404,361.1732884231575,241.27698203214797,164.2135583670216,115.75487528348725,42.6287075437036,37.12256478119012,45.87465346540141,70.22582081306889,110.26655607235152,63.03421494320304,81.7675059364342,68.28296466866868,65.65645677056334,26.09742957799456,49.98684328669664,470.3059765280759,666.3058621238986,279.2388875672468,101.44976532684369,261.24930923548254,35.62873793639066
t0299,208.6846868878585,2013.3653131557155,137.36413896917495,22.24120136093805,32.86924719782803,118.94583522502754,69.48207388186505,46.5475244456718,38.606815830505624,49.10529360184801,22.874506418857937,545.6396399652871,649.5085937000832,390.08987419922784,362.71517815850626,242.30702083594633,164.91460467406344,116.24904597588652,42.81069433148568,37.2810452209697,46.07049756450354,70.52562280767613,110.73729650751079,63.30331515662421,82.11658069398037,68.5744723900217,65.93675163178047,26.208842465035513,50.20024279058228,472.31376608761894,669.1503974268745,280.43099005170774,101.88286588224173,262.3646121695279,35.780841059928385
